fs 4800
kfs 1 hz, no plot 1

Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
29814	-1,40665	29814	-1,34448	29814	-1,54794	
29815	-1,39383	29815	-1,37666	29815	-1,53232	
29816	-1,36602	29816	-1,39602	29816	-1,50451	
29817	-1,33383	29817	-1,40914	29817	-1,46733	
29818	-1,2932	29818	-1,41539	29818	-1,42296	
29819	-1,24382	29819	-1,41039	29819	-1,36703	
29820	-1,18413	29820	-1,39665	29820	-1,30267	
29821	-1,1185	29821	-1,37541	29821	-1,23018	
29822	-1,04537	29822	-1,34604	29822	-1,14957	
29823	-0,964741	29823	-1,30668	29823	-1,06115	
29824	-0,878173	29824	-1,25983	29824	-0,965853	
29825	-0,786292	29825	-1,20516	29825	-0,864933	
29826	-0,689722	29826	-1,14425	29826	-0,758077	
29827	-0,587215	29827	-1,07552	29827	-0,645909	
29828	-0,480958	29828	-0,999617	29828	-0,529679	
29829	-0,373138	29829	-0,919336	29829	-0,41095	
29830	-0,262193	29830	-0,83062	29830	-0,287846	
29831	-0,14906	29831	-0,739406	29831	-0,16443	
29832	-0,0359276	29832	-0,641944	29832	-0,0382022	
29833	0,0781427	29833	-0,541671	29833	0,0861511	
29834	0,1894	29834	-0,439211	29834	0,209255	
29835	0,305346	29835	-0,329566	29835	0,335795	
29836	0,414416	29836	-0,220858	29836	0,456399	
29837	0,520673	29837	-0,111838	29837	0,572941	
29838	0,625681	29838	-0,000319168	29838	0,688859	
29839	0,726625	29839	0,111825	29839	0,799464	
29840	0,820694	29840	0,219908	29840	0,903509	
29841	0,911013	29841	0,329865	29841	1,00255	
29842	0,996331	29842	0,437948	29842	1,09504	
29843	1,07259	29843	0,541345	29843	1,18002	
29844	1,14384	29844	0,641618	29844	1,25907	
29845	1,20635	29845	0,738456	29845	1,32812	
29846	1,26198	29846	0,830607	29846	1,38905	
29847	1,31073	29847	0,91901	29847	1,44154	
29848	1,34823	29848	1,00023	29848	1,48372	
29849	1,37792	29849	1,07426	29849	1,51653	
29850	1,39761	29850	1,14236	29850	1,53871	
29851	1,41199	29851	1,20577	29851	1,55308	
29852	1,41386	29852	1,25982	29852	1,55621	
29853	1,40699	29853	1,30605	29853	1,54871	
29854	1,39355	29854	1,34572	29854	1,53277	
29855	1,36761	29855	1,37508	29855	1,50465	
29856	1,33229	29856	1,39508	29856	1,4656	
29857	1,29135	29857	1,40913	29857	1,42092	
29858	1,2426	29858	1,41507	29858	1,36593	
29859	1,18259	29859	1,40913	29859	1,3	
29860	1,11509	29860	1,39601	29860	1,22752	
29861	1,04321	29861	1,37571	29861	1,14878	
29862	0,962267	29862	1,34447	29862	1,05911	
29863	0,875073	29863	1,30605	29863	0,963186	
29864	0,783504	29864	1,25919	29864	0,861954	
29865	0,685997	29865	1,20515	29865	0,754785	
29866	0,58349	29866	1,14361	29866	0,642929	
29867	0,477858	29867	1,07426	29867	0,526387	
29868	0,37035	29868	0,999292	29868	0,407033	
29869	0,258155	29869	0,917761	29869	0,284866	
29870	0,146585	29870	0,831545	29870	0,161138	
29871	0,0328271	29871	0,738456	29871	0,0361598	
29872	-0,0831184	29872	0,641618	29872	-0,0903806	
29873	-0,193751	29873	0,54197	29873	-0,213172	
29874	-0,307509	29874	0,436698	29874	-0,337525	
29875	-0,418454	29875	0,328928	29875	-0,460316	
29876	-0,523774	29876	0,221782	29876	-0,576233	
29877	-0,628781	29877	0,1112	29877	-0,691526	
29878	-0,73035	29878	-0,00156868	29878	-0,802756	
29879	-0,824419	29879	-0,111213	29879	-0,906488	
29880	-0,912863	29880	-0,220233	29880	-1,00397	
29881	-0,997869	29881	-0,330815	29881	-1,09739	
29882	-1,07662	29882	-0,437961	29882	-1,18331	
29883	-1,146	29883	-0,541358	29883	-1,2608	
29884	-1,20945	29884	-0,642881	29884	-1,33016	
29885	-1,26445	29885	-0,739094	29885	-1,39015	
29886	-1,31195	29886	-0,832807	29886	-1,44264	
29887	-1,34914	29887	-0,918399	29887	-1,48357	
29888	-1,37852	29888	-0,999617	29888	-1,51576	
29889	-1,39946	29889	-1,07584	29889	-1,53919	
29890	-1,41133	29890	-1,14394	29890	-1,552	
29891	-1,41446	29891	-1,20579	29891	-1,55512	
29892	-1,40633	29892	-1,2592	29892	-1,54669	
29893	-1,39133	29893	-1,307	29893	-1,53013	
